Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,586","(1,002 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,609","(1,485 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,070","(2,182 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,115","(1,262 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,775",(776 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Park Terrace Hotel,9.2,Wonderful,"€1,439","(1,005 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
citizenM New York Bowery,9.2,Wonderful,"€1,070","(1,267 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€1,080","(1,006 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
New York Hilton Midtown,8.0,Very good,"€1,265","(1,005 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Pod Times Square,8.6,Excellent,"€865
€","(2,808 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hyatt Place New York City/Times Square,7.8,Good,"€1,092","(1,167 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton New York Fashion District,8.0,Very good,"€954
€","(1,003 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,103","(1,003 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€1,260","(1,010 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
citizenM New York Times Square,9.0,Wonderful,"€1,331","(1,237 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sleep INN,Uknown,Uknown,"€584
€",Uknown,2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
33 Seaport Hotel New York,8.8,Excellent,"€1,634",(303 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Radio Hotel,8.8,Excellent,"€793
€",(389 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Kixby,8.8,Excellent,"€1,264","(1,002 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,237",(448 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The FIDI Hotel,7.4,Good,"€881
€",(7 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€1,101","(1,787 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
CIVILIAN Hotel,9.2,Wonderful,"€1,054",(808 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton Club The Quin New York,8.6,Excellent,"€1,569","(1,005 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Radio Hotel,8.8,Excellent,"€793
€",(389 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"Marriott Vacation Club Pulse, New York City",8.8,Excellent,"€1,098",(994 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€925
€","(1,004 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€1,007","(1,005 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Archer Hotel New York,9.0,Wonderful,"€1,497","(1,006 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hyatt House New York/Chelsea,8.6,Excellent,"€1,163",(760 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Times Square EDITION,9.0,Wonderful,"€1,767",(589 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The New York EDITION,9.0,Wonderful,"€2,159",(374 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
W New York - Union Square,8.6,Excellent,"€1,342",(963 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Element New York Times Square West,7.8,Good,"€1,075","(1,006 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Lotte New York Palace,8.8,Excellent,"€2,361","(1,002 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sonder The Dutch,8.4,Very good,"€781
€",(13 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"Gild Hall, A Thompson Hotel",9.0,Wonderful,"€1,277",(997 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Hotel Chelsea,9.6,Exceptional,"€1,664",(163 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€1,052","(1,003 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€1,081","(1,038 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,436","(1,997 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Renaissance New York Midtown Hotel,9.2,Wonderful,"€1,444","(1,000 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€1,293",(999 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€1,076","(1,003 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sonder at One Platt,8.0,Very good,"€1,143",(173 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,8.2,Very good,"€1,114",(111 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"InterContinental New York Times Square, an IHG Hotel",8.2,Very good,"€1,412","(1,037 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Truss Hotel Times Square,8.0,Very good,"€1,123",(574 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Concorde Hotel New York,9.0,Wonderful,"€1,301",(987 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Flat NYC,10.0,Exceptional,"€883
€",(1 review),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€1,276",(19 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,509","(1,235 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Placemakr Wall Street,9.0,Wonderful,"€1,102",(153 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€1,123","(1,005 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Shelburne Sonesta New York,8.2,Very good,"€1,144","(1,008 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
New York Marriott Marquis,9.0,Wonderful,"€2,144","(1,543 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Cloud One New York-Downtown,8.4,Very good,"€947
€",(99 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,8.4,Very good,"€1,033",(998 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€1,105","(1,747 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,285","(1,377 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Moore,9.2,Wonderful,"€1,309",(87 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Warwick New York,8.0,Very good,"€1,302","(1,216 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hyatt Centric Times Square New York,9.0,Wonderful,"€1,591","(1,002 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Fitzpatrick Manhattan Hotel,9.0,Wonderful,"€1,103","(1,000 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Pendry Manhattan West,9.6,Exceptional,"€2,718",(110 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
SpringHill Suites by Marriott New York Midtown Manhattan,8.8,Excellent,"€1,166",(995 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Courtyard by Marriott New York Manhattan/Upper East Side,8.0,Very good,"€1,084","(1,068 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Ned NoMad,7.4,Good,"€1,560",(6 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€892
€",(414 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
DoubleTree by Hilton New York Times Square West,6.4,"(2,274 reviews)","€970
€",Uknown,2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sofitel New York,8.8,Excellent,"€1,660","(1,001 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Courtyard by Marriott New York Manhattan/Times Square,8.6,Excellent,"€1,205",(998 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Marlton Hotel,9.0,Wonderful,"€1,459","(1,001 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Kasa The Duffy Times Square,9.0,Wonderful,"€901
€",(445 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€1,173","(1,338 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sonder The Industrialist,7.0,Good,"€766
€",(30 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Moxy NYC East Village,8.8,Excellent,"€1,327",(913 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€1,027","(1,003 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€3,753",(454 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
HGU New York,8.0,Very good,"€1,291","(1,000 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€1,120","(1,003 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€1,324","(1,305 reviews)",2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Sonder Battery Park,8.8,Excellent,"€1,064",(116 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
The Hilton Club - New York,8.6,Excellent,"€1,467",(197 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
Residence Inn by Marriott New York Downtown Manhattan/Financial District,7.8,Good,"€898
€",(128 reviews),2023-04-14-2023-04-18,2023-03-26,4 nights,19.0
New York Hilton Midtown,8.0,Very good,"€1,656","(1,005 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Moxy NYC Chelsea,8.6,Excellent,"€1,744",(988 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The New York EDITION,9.0,Wonderful,"€2,758",(374 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,259",(455 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hyatt Place New York Midtown South,8.6,Excellent,"€1,476","(1,004 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Moxy NYC Times Square,8.4,Very good,"€1,459","(1,128 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,489","(1,003 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Lombardy Hotel,8.8,Excellent,"€1,712","(1,001 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Moxy NYC Times Square,8.4,Very good,"€1,459","(1,128 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Arlo Midtown,9.2,Wonderful,"€1,824","(3,240 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Virgin Hotels New York City,8.8,Excellent,"€2,118",(20 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hyatt Grand Central New York,7.8,Good,"€1,467","(1,790 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,308","(2,182 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,481","(1,022 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,411","(1,262 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Park Central Hotel New York,8.0,Very good,"€1,792","(1,859 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Pod Times Square,8.6,Excellent,"€1,052","(2,808 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hyatt Place New York City/Times Square,7.8,Good,"€1,339","(1,167 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€1,349","(1,006 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Park Terrace Hotel,9.2,Wonderful,"€1,826","(1,005 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€1,218","(1,038 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hard Rock Hotel New York,9.4,Exceptional,"€2,346",(776 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,938","(1,485 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€3,547","(1,002 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hyatt House New York/Chelsea,8.6,Excellent,"€1,377",(760 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Radio Hotel,8.8,Excellent,"€968
€",(389 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The FIDI Hotel,7.4,Good,"€1,076",(7 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,393","(1,003 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sleep INN,Uknown,Uknown,"€717
€",Uknown,2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€1,344",(6 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sonder The Dutch,8.4,Very good,"€898
€",(13 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton New York Fashion District,8.0,Very good,"€1,195","(1,003 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
citizenM New York Bowery,9.2,Wonderful,"€1,379","(1,267 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
New York Hilton Midtown,8.0,Very good,"€1,656","(1,005 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,836",(448 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Hotel Chelsea,9.6,Exceptional,"€2,001",(163 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€1,630","(1,010 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Placemakr Wall Street,9.0,Wonderful,"€1,347",(153 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,779","(1,997 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Element New York Times Square West,7.8,Good,"€1,346","(1,006 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€1,346","(1,003 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Kixby,8.8,Excellent,"€1,610","(1,002 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Flat NYC,10.0,Exceptional,"€1,062",(1 review),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Westin New York at Times Square,8.6,Excellent,"€1,829","(2,193 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Cloud One New York-Downtown,8.4,Very good,"€1,152",(99 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€1,407","(1,787 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton Club The Quin New York,8.6,Excellent,"€1,870","(1,005 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
CIVILIAN Hotel,9.2,Wonderful,"€1,387",(808 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
33 Seaport Hotel New York,8.8,Excellent,"€2,119",(303 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Radio Hotel,8.8,Excellent,"€968
€",(389 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€1,091",(414 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Lucerne Hotel,9.0,Wonderful,"€1,553","(1,009 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€1,190","(1,004 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
citizenM New York Times Square,9.0,Wonderful,"€1,760","(1,237 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Archer Hotel New York,9.0,Wonderful,"€1,893","(1,006 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Courtyard by Marriott New York Manhattan/Upper East Side,8.0,Very good,"€1,349","(1,068 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The New York EDITION,9.0,Wonderful,"€2,758",(374 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sonder The Industrialist,7.0,Good,"€888
€",(30 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sonder at One Platt,8.0,Very good,"€1,434",(173 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€1,347","(1,003 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Shoreham Hotel,7.8,Good,"€1,327","(1,007 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
HGU New York,8.0,Very good,"€1,539","(1,000 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,893","(1,235 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€1,411","(1,747 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sonder Battery Park,8.8,Excellent,"€1,296",(116 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Times Square EDITION,9.0,Wonderful,"€2,319",(589 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Four Points By Sheraton New York Downtown,7.4,Good,"€1,089","(1,014 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
DoubleTree by Hilton New York Times Square West,6.4,"(2,274 reviews)","€1,199",Uknown,2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€1,010","(1,001 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Hilton Club - New York,8.6,Excellent,"€1,743",(197 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€1,664",(19 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Truss Hotel Times Square,8.0,Very good,"€1,413",(574 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€1,429","(1,005 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
New York Marriott Marquis,9.0,Wonderful,"€2,779","(1,543 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sofitel New York,8.8,Excellent,"€2,026","(1,001 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Lotte New York Palace,8.8,Excellent,"€3,049","(1,002 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€4,588",(454 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Concorde Hotel New York,9.0,Wonderful,"€1,658",(987 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,8.4,Very good,"€1,325",(998 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Moore,9.2,Wonderful,"€1,660",(87 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€1,336","(1,005 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
Made Hotel,9.2,Wonderful,"€1,798",(202 reviews),2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,643","(1,377 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
The Shelburne Sonesta New York,8.2,Very good,"€1,436","(1,008 reviews)",2023-04-14-2023-04-19,2023-03-26,5 nights,19.0
